age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
10-17,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-26T14:26:00+00:00,False,False,Black,Person search,,Controlled drugs,51.499490,-0.103469,1682213,On or near Library Street,bu-community-resolution,Community resolution
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-29T23:26:00+00:00,False,False,White,Person search,,Stolen goods,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-arrest,Arrest
over 34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-05T11:35:00+00:00,False,False,White,Person search,,Controlled drugs,51.506610,-0.135250,1677297,On or near St James'S Square,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-30T13:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.503218,-0.103170,1682415,On or near Nelson Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-26T11:40:00+00:00,False,False,Other,Person search,,Stolen goods,51.503699,-0.104577,1682121,On or near Blackfriars Road,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-07T02:49:00+00:00,False,False,Black,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
18-24,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-15T21:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-01T14:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.502340,-0.103379,1682123,On or near Surrey Row,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T00:39:00+00:00,False,False,White,Person and Vehicle search,,Controlled drugs,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-07T22:42:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.514537,-0.128196,1678431,On or near St Giles Passage,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Asian/Asian British - Indian,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-15T21:30:00+00:00,False,False,Other,Person search,,Stolen goods,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-26T11:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.503218,-0.103170,1682415,On or near Nelson Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-07T22:58:00+00:00,False,False,Black,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-16T00:15:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-16T00:15:00+00:00,False,False,Asian,Person and Vehicle search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T00:45:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Arab,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-16T22:22:00+00:00,False,False,,Person and Vehicle search,,Controlled drugs,51.511022,-0.119880,1679585,On or near Strand,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T00:30:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-02T18:00:00+00:00,False,False,White,Person and Vehicle search,,Controlled drugs,51.502340,-0.103379,1682123,On or near Surrey Row,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T12:39:00+00:00,False,False,Asian,Person and Vehicle search,,Controlled drugs,51.522097,-0.119597,1679708,On or near Great Ormond Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T00:25:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T00:39:00+00:00,False,False,White,Person and Vehicle search,,Controlled drugs,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-15T00:52:00+00:00,False,False,Black,Person and Vehicle search,,Stolen goods,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T03:30:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.511264,-0.137308,1677077,On or near Lower John Street,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T00:39:00+00:00,False,False,White,Person and Vehicle search,,Controlled drugs,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-17T23:14:00+00:00,False,False,Asian,Person and Vehicle search,,Controlled drugs,51.521480,-0.107010,1681773,On or near Saffron Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T03:26:00+00:00,False,False,Other,Person and Vehicle search,,Controlled drugs,51.511925,-0.136431,1677105,On or near Bridle Lane,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-26T17:18:00+00:00,False,False,White,Person and Vehicle search,,Controlled drugs,51.500963,-0.127931,1678381,On or near Little George Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T00:55:00+00:00,False,False,Asian,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-09T03:25:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.511312,-0.136326,1677127,On or near Lower James Street,bu-arrest,Arrest
18-24,Arrest,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-28T00:35:00+00:00,False,False,Other,Person and Vehicle search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Asian/Asian British - Bangladeshi,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-01T23:31:00+00:00,True,False,Asian,Person and Vehicle search,,Controlled drugs,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-04T00:25:00+00:00,False,False,White,Person and Vehicle search,,Controlled drugs,51.516785,-0.126532,1678562,On or near Theatre/Concert Hall,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-06-15T15:20:00+00:00,False,False,Other,Person and Vehicle search,,Controlled drugs,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-06-13T23:12:00+00:00,False,False,Black,Person and Vehicle search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
10-17,Summons / charged by post,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-06-23T07:17:00+00:00,False,False,Black,Person and Vehicle search,,Stolen goods,51.500280,-0.116091,1680169,On or near Further/Higher Educational Building,bu-summons,Summons / charged by post
