age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T21:40:00+00:00,False,False,,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-06T19:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.499645,-0.106920,1681844,On or near Waterloo Road,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-22T02:04:00+00:00,False,False,White,Person search,,Controlled drugs,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-community-resolution,Community resolution
10-17,Community resolution,True,Mixed/Multiple ethnic groups - White and Asian,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T23:38:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T23:45:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514445,-0.125259,1678875,On or near Nottingham Court,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T22:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513052,-0.132681,1677758,On or near Bourchier Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T22:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.512339,-0.133618,1677616,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T01:10:00+00:00,False,False,White,Person search,,Stolen goods,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T16:23:00+00:00,False,False,White,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T03:35:00+00:00,False,False,Black,Person search,,Stolen goods,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,Arrest,True,White - Gypsy or Irish Traveller,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-02T19:47:00+00:00,False,False,White,Person search,,Stolen goods,51.514838,-0.133545,1677519,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T00:18:00+00:00,False,False,White,Person search,,Controlled drugs,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T23:34:00+00:00,False,False,White,Person search,,Stolen goods,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-05T03:40:00+00:00,False,False,White,Person search,,Offensive weapons,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-15T16:09:00+00:00,False,False,White,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-community-resolution,Community resolution
18-24,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-22T23:57:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T18:33:00+00:00,False,False,Black,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T01:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512945,-0.125926,1678778,On or near Mercer Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T01:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-15T22:46:00+00:00,False,False,Other,Person search,,Stolen goods,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T01:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-18T02:54:00+00:00,False,False,Black,Person search,,Stolen goods,51.510840,-0.128984,1678254,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T02:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T21:30:00+00:00,False,False,Other,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T23:59:00+00:00,False,False,White,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T23:19:00+00:00,False,False,Other,Person search,,Stolen goods,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-22T15:44:00+00:00,False,False,White,Person search,,Stolen goods,51.515727,-0.136304,1677136,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T16:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.503620,-0.099119,1683024,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-27T03:38:00+00:00,False,False,White,Person search,,Offensive weapons,51.509786,-0.124658,1678937,On or near Police Station,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-22T17:00:00+00:00,False,False,White,Person search,,Stolen goods,51.518072,-0.131077,1677895,On or near Morwell Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-06T23:47:00+00:00,True,False,Black,Person search,,Controlled drugs,51.511030,-0.127085,1678574,On or near B404,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-30T03:06:00+00:00,False,False,Black,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T02:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.514341,-0.135136,1677329,On or near Wardour Mews,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-24T09:33:00+00:00,False,False,White,Person search,,Stolen goods,51.504010,-0.115515,1680108,On or near Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T23:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.514445,-0.125259,1678875,On or near Nottingham Court,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-18T21:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T01:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.514799,-0.135045,1677315,On or near Sheraton Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-24T22:10:00+00:00,False,False,Black,Person search,,Offensive weapons,51.499488,-0.118410,1679222,On or near Hospital,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T14:05:00+00:00,False,False,White,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-22T13:05:00+00:00,False,False,White,Person search,,Controlled drugs,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T01:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T23:46:00+00:00,False,False,White,Person search,,Controlled drugs,51.516785,-0.126532,1678562,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-28T17:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.502340,-0.103379,1682123,On or near Surrey Row,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T02:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-21T15:00:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511030,-0.127085,1678574,On or near B404,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T20:44:00+00:00,False,False,White,Person search,,Stolen goods,51.512013,-0.133502,1677575,On or near Winnett Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T11:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.517436,-0.119976,1679644,On or near Holborn,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T03:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T05:35:00+00:00,False,False,White,Person search,,Stolen goods,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T23:54:00+00:00,False,False,White,Person search,,Controlled drugs,51.520716,-0.115921,1680278,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T02:35:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,Caution (simple or conditional),True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T00:00:00+00:00,False,False,Black,Person search,,Offensive weapons,51.514012,-0.131078,1677997,On or near Nightclub,bu-caution,Caution (simple or conditional)
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T22:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.509491,-0.125924,1678539,On or near William Iv Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T20:07:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-01T01:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
