age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
10-17,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T23:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.509491,-0.125924,1678539,On or near William Iv Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-11T01:24:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-15T23:33:00+00:00,False,False,White,Person search,,Stolen goods,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-20T13:46:00+00:00,False,False,White,Person search,,Stolen goods,51.511111,-0.123710,1679082,On or near Henrietta Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-01T02:39:00+00:00,False,False,Black,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T23:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-03T02:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510900,-0.127984,1678414,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-30T01:47:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-04T11:57:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.518323,-0.124840,1678925,On or near Gilbert Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-14T21:20:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-09T00:00:00+00:00,False,False,White,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T02:38:00+00:00,False,False,Black,Person search,,Stolen goods,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-17T16:35:00+00:00,False,False,Black,Person search,,Offensive weapons,51.507477,-0.109679,1681056,On or near Upper Ground,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-14T00:00:00+00:00,False,False,White,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-03T23:51:00+00:00,False,False,White,Person search,,Controlled drugs,51.503590,-0.117333,1680001,On or near Belvedere Road,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-24T03:50:00+00:00,False,False,White,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-01T01:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-25T00:42:00+00:00,False,False,White,Person search,,Controlled drugs,51.514141,-0.132694,1677770,On or near Royalty Mews,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T01:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.513911,-0.133539,1677518,On or near Richmond Mews,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Asian/Asian British - Pakistani,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-16T12:00:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-27T02:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-06T11:00:00+00:00,False,False,White,Person search,,Offensive weapons,51.518943,-0.112477,1680819,On or near South Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-06T10:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.502207,-0.101843,1682628,On or near Pocock Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-09T02:00:00+00:00,False,False,White,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-27T19:13:00+00:00,False,False,White,Person search,,Offensive weapons,51.510450,-0.125726,1678780,On or near Bedfordbury,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-27T18:47:00+00:00,False,False,White,Person search,,Stolen goods,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T02:12:00+00:00,False,False,Black,Person search,,Stolen goods,51.514279,-0.131247,1678009,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-08-26T00:05:00+00:00,False,False,Other,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-28T00:55:00+00:00,False,False,White,Person search,,Offensive weapons,51.520953,-0.111687,1680927,On or near Portpool Lane,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-12T01:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T00:40:00+00:00,False,False,Black,Person search,,Stolen goods,51.512106,-0.133100,1677680,On or near Theatre/Concert Hall,bu-arrest,Arrest
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-15T20:50:00+00:00,False,False,,Person search,,Stolen goods,51.516671,-0.120512,1679494,On or near Nightclub,bu-arrest,Arrest
over 34,Caution (simple or conditional),True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-20T09:15:00+00:00,True,False,Black,Person search,,Controlled drugs,51.506673,-0.108877,1681427,On or near Duchy Street,bu-caution,Caution (simple or conditional)
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-23T01:42:00+00:00,False,False,Black,Person search,,Stolen goods,51.510433,-0.140455,1676487,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T03:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-06T15:05:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511111,-0.123710,1679082,On or near Henrietta Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-19T00:45:00+00:00,False,False,White,Person search,,Stolen goods,51.510729,-0.135283,1677342,On or near Denman Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-22T00:49:00+00:00,False,False,White,Person search,,Offensive weapons,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-01T16:00:00+00:00,False,False,White,Person search,,Stolen goods,51.511703,-0.128701,1678351,On or near Little Newport Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T23:07:00+00:00,False,False,Other,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-25T23:00:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.513839,-0.109387,1490739,On or near Old Mitre Court,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-08-03T21:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514492,-0.131037,1677987,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-03T22:51:00+00:00,False,False,Other,Person search,,Stolen goods,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-02T21:48:00+00:00,False,False,Black,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-08-13T10:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
